year,occurrence_loss,aggregate_loss,n_events
80307,0.0,0.0,0
80308,0.0,0.0,0
80309,0.0,0.0,0
80310,8482609.237855114,8482609.237855114,1
80311,0.0,0.0,0
80312,40509468.75204233,44846764.534842156,2
80313,0.0,0.0,0
80314,9248636.38543349,21211592.37841901,3
80315,0.0,0.0,0
80316,13727191.213268137,20235192.55656696,2
80317,0.0,0.0,0
80318,133183107.29463899,153463856.90629318,3
80319,22752242.8128478,22752242.8128478,1
80320,57588565.13203691,57588565.13203691,1
80321,42215319.95831929,54428022.54144182,2
80322,0.0,0.0,0
80323,15743221.907782067,26976210.844303712,2
80324,766225968.4412606,1016933162.4917138,3
80325,20222226.592572995,20222226.592572995,1
80326,0.0,0.0,0
80327,0.0,0.0,0
80328,4337295.782799825,4337295.782799825,1
80329,0.0,0.0,0
80330,0.0,0.0,0
80331,0.0,0.0,0
80332,71504185.73348275,71504185.73348275,1
80333,0.0,0.0,0
80334,102933064.03536722,102933064.03536722,1
80335,0.0,0.0,0
80336,0.0,0.0,0
80337,0.0,0.0,0
80338,0.0,0.0,0
80339,48707336.11052309,48707336.11052309,1
80340,16282952.310728583,24097377.54705543,2
80341,11938591.692281011,11938591.692281011,1
80342,100511951.524465,100511951.524465,1
80343,14488462.687871352,14488462.687871352,1
80344,48515874.2004142,48515874.2004142,1
80345,10050821.529921044,10050821.529921044,1
80346,7728414.014892113,7728414.014892113,1
80347,0.0,0.0,0
80348,0.0,0.0,0
80349,0.0,0.0,0
80350,0.0,0.0,0
80351,30842238.187661607,40090874.5730951,2
80352,0.0,0.0,0
80353,0.0,0.0,0
80354,16246669.462293182,16246669.462293182,1
80355,8690505.322732758,8690505.322732758,1
80356,12175268.743866755,12175268.743866755,1
80357,15124379.32002312,15124379.32002312,1
80358,169043455.24308804,268238864.80331108,2
80359,0.0,0.0,0
80360,67717804.0780963,67717804.0780963,1
80361,0.0,0.0,0
80362,0.0,0.0,0
80363,20878684.5389264,20878684.5389264,1
80364,14443257.98441732,14443257.98441732,1
80365,10774928.437592648,10774928.437592648,1
80366,54021906.50359968,54021906.50359968,1
80367,460006313.79481214,493915642.62216705,3
80368,0.0,0.0,0
80369,0.0,0.0,0
80370,129301643.2140253,129301643.2140253,1
80371,16149138.731255114,16149138.731255114,1
80372,44162474.731962726,44162474.731962726,1
80373,17628400.535356544,17628400.535356544,1
80374,0.0,0.0,0
80375,0.0,0.0,0
80376,0.0,0.0,0
80377,0.0,0.0,0
80378,0.0,0.0,0
80379,0.0,0.0,0
80380,0.0,0.0,0
80381,14495682.033825403,14495682.033825403,1
80382,57588565.13203691,57588565.13203691,1
80383,9248636.38543349,9248636.38543349,1
80384,0.0,0.0,0
80385,103900416.76040599,288258986.31107503,5
80386,67717804.0780963,100562152.4683967,2
80387,4606710.701250967,4606710.701250967,1
80388,308506455.3952307,751692674.8420455,6
80389,0.0,0.0,0
80390,0.0,0.0,0
80391,13106715.046466138,24651324.501462333,2
80392,0.0,0.0,0
80393,0.0,0.0,0
80394,11018385.29553137,11018385.29553137,1
80395,0.0,0.0,0
80396,0.0,0.0,0
80397,0.0,0.0,0
80398,0.0,0.0,0
80399,0.0,0.0,0
80400,0.0,0.0,0
80401,17379394.173181348,17379394.173181348,1
80402,59362043.48866769,59362043.48866769,1
80403,0.0,0.0,0
80404,0.0,0.0,0
80405,15783396.409863852,29637087.552225415,2
80406,9987901.464909498,9987901.464909498,1
80407,0.0,0.0,0
80408,99855165.77608436,99855165.77608436,1
80409,261557540.823526,279590649.4043653,3
80410,4657535.24887928,4657535.24887928,1
80411,22917059.609529834,22917059.609529834,1
80412,55200699.350858115,55200699.350858115,1
80413,0.0,0.0,0
80414,0.0,0.0,0
80415,17517195.619108282,27498259.89375031,2
80416,0.0,0.0,0
80417,14128361.669668384,14128361.669668384,1
80418,0.0,0.0,0
80419,335123732.576601,335123732.576601,1
80420,0.0,0.0,0
80421,184164278.7337636,184164278.7337636,1
80422,133129942.24252844,133129942.24252844,1
80423,0.0,0.0,0
80424,0.0,0.0,0
80425,7141032.628504204,7141032.628504204,1
80426,54795177.54887406,63625045.46719164,2
80427,0.0,0.0,0
80428,17443374.18952123,17443374.18952123,1
80429,11908849.533064563,11908849.533064563,1
80430,11018385.29553137,11018385.29553137,1
80431,6018939.013184824,12015563.292332668,2
80432,0.0,0.0,0
80433,5464182.711853538,5464182.711853538,1
80434,55105658.11043173,99884408.6906992,3
80435,0.0,0.0,0
80436,41199185.613181844,41199185.613181844,1
80437,0.0,0.0,0
80438,9865173.930592958,9865173.930592958,1
80439,67359851.65288511,104860533.95388697,2
80440,0.0,0.0,0
80441,0.0,0.0,0
80442,12212702.583122531,12212702.583122531,1
80443,13380857.006023608,13380857.006023608,1
80444,8391508.878099462,8391508.878099462,1
80445,11728920.991721328,11728920.991721328,1
80446,10198047.679891802,10198047.679891802,1
80447,100143974.50555363,114364635.73974775,2
80448,0.0,0.0,0
80449,23249140.816368908,39189455.54819243,2
80450,0.0,0.0,0
80451,122126982.36115053,134226515.77490878,2
80452,0.0,0.0,0
80453,6508001.343298825,12513201.783535875,2
80454,755517675.000356,908097651.7276565,2
80455,0.0,0.0,0
80456,124275824.40482804,124275824.40482804,1
80457,60499981.401469365,60499981.401469365,1
80458,0.0,0.0,0
80459,0.0,0.0,0
80460,60499981.401469365,70545159.08447687,2
80461,0.0,0.0,0
80462,0.0,0.0,0
80463,10042145.998409696,10042145.998409696,1
80464,7443029.238393913,7443029.238393913,1
80465,22493610.732077528,22493610.732077528,1
80466,0.0,0.0,0
80467,116982829.99874163,116982829.99874163,1
80468,57413426.87638447,84499389.50520962,3
80469,0.0,0.0,0
80470,0.0,0.0,0
80471,0.0,0.0,0
80472,0.0,0.0,0
80473,0.0,0.0,0
80474,14730868.059647173,14730868.059647173,1
80475,3799764.862643244,3799764.862643244,1
80476,14128361.669668384,14128361.669668384,1
80477,0.0,0.0,0
80478,0.0,0.0,0
80479,11878730.741301032,11878730.741301032,1
80480,0.0,0.0,0
80481,308506455.3952307,319524840.6907621,2
80482,7897729.02103815,7897729.02103815,1
80483,0.0,0.0,0
80484,0.0,0.0,0
80485,0.0,0.0,0
80486,12099533.413758263,23117918.709289633,2
80487,14791866.619392429,14791866.619392429,1
80488,14730868.059647173,14730868.059647173,1
80489,71504185.73348275,188891641.17981303,3
80490,19301521.2676756,19301521.2676756,1
80491,0.0,0.0,0
80492,122126982.36115053,128132182.80138758,2
80493,16059534.215515614,16059534.215515614,1
80494,14128361.669668384,20636363.01296721,2
80495,0.0,0.0,0
80496,0.0,0.0,0
80497,0.0,0.0,0
80498,7897729.02103815,7897729.02103815,1
80499,0.0,0.0,0
80500,30732134.933129326,30732134.933129326,1
80501,14495682.033825403,26224603.02554673,2
80502,117189416.87832826,117189416.87832826,1
80503,0.0,0.0,0
80504,82678722.81802428,143864864.2764245,4
80505,10769638.256022278,10769638.256022278,1
80506,0.0,0.0,0
80507,28726823.441646017,28726823.441646017,1
80508,10769638.256022278,10769638.256022278,1
80509,0.0,0.0,0
80510,0.0,0.0,0
80511,0.0,0.0,0
80512,0.0,0.0,0
80513,0.0,0.0,0
80514,7375967.542651335,7375967.542651335,1
80515,62803725.171181396,83783123.05837718,3
80516,0.0,0.0,0
80517,0.0,0.0,0
80518,0.0,0.0,0
80519,8178843.749937272,8178843.749937272,1
80520,63710366.81058915,63710366.81058915,1
80521,6815137.634594068,6815137.634594068,1
80522,177576752.36947763,303090289.0545088,3
80523,0.0,0.0,0
80524,0.0,0.0,0
80525,53460977.951356485,53460977.951356485,1
80526,0.0,0.0,0
80527,0.0,0.0,0
80528,6027835.870813565,6027835.870813565,1
80529,0.0,0.0,0
80530,0.0,0.0,0
80531,0.0,0.0,0
80532,52107907.60723579,79791573.54287471,3
80533,133445883.69708161,253193815.68258724,3
80534,13727191.213268137,13727191.213268137,1
80535,70247373.90946679,94717936.10302848,2
80536,0.0,0.0,0
80537,0.0,0.0,0
80538,0.0,0.0,0
80539,9865173.930592958,9865173.930592958,1
80540,6023169.281063305,6023169.281063305,1
80541,373165248.71362096,373165248.71362096,1
80542,16887704.62280006,29219670.079844795,3
80543,0.0,0.0,0
80544,6750026.997128538,6750026.997128538,1
80545,246881609.80751693,246881609.80751693,1
80546,0.0,0.0,0
80547,40509468.75204233,80268890.6584112,2
80548,11908849.533064563,11908849.533064563,1
80549,0.0,0.0,0
80550,10825745.233054593,10825745.233054593,1
80551,0.0,0.0,0
80552,377727312.1043026,507028955.3183279,2
80553,337194839.3809885,337194839.3809885,1
80554,10050821.529921044,10050821.529921044,1
80555,118788426.17729378,118788426.17729378,1
80556,41427277.004355825,41427277.004355825,1
80557,0.0,0.0,0
80558,30732134.933129326,30732134.933129326,1
80559,0.0,0.0,0
80560,13853691.142361563,13853691.142361563,1
80561,11993059.098250525,11993059.098250525,1
80562,10785986.148584582,10785986.148584582,1
80563,308333361.34766245,316838353.26686203,2
80564,0.0,0.0,0
80565,14555563.168156981,14555563.168156981,1
80566,4657535.24887928,4657535.24887928,1
80567,0.0,0.0,0
80568,55446985.74385813,55446985.74385813,1
80569,5777207.542376611,5777207.542376611,1
80570,7707307.060207013,7707307.060207013,1
80571,0.0,0.0,0
80572,0.0,0.0,0
80573,0.0,0.0,0
80574,64781985.52212747,64781985.52212747,1
80575,6762379.834350139,6762379.834350139,1
80576,56478443.606970534,56478443.606970534,1
80577,0.0,0.0,0
80578,0.0,0.0,0
80579,262587259.99482012,291125292.385909,2
80580,36883771.917850494,36883771.917850494,1
80581,0.0,0.0,0
80582,296713345.9240453,296713345.9240453,1
80583,45601306.037989445,75584268.54458958,4
80584,0.0,0.0,0
80585,16887704.62280006,23702842.257394128,2
80586,16887704.62280006,16887704.62280006,1
80587,87354828.90358558,137964773.95268303,3
80588,0.0,0.0,0
80589,0.0,0.0,0
80590,19661155.565997753,19661155.565997753,1
80591,61432234.91246064,61432234.91246064,1
80592,5996624.279147845,5996624.279147845,1
80593,5477897.56926297,5477897.56926297,1
80594,0.0,0.0,0
80595,129688712.31548026,129688712.31548026,1
80596,108186737.72935107,277321457.96009654,5
80597,14488462.687871352,14488462.687871352,1
80598,284645501.20885205,284645501.20885205,1
80599,4606710.701250967,4606710.701250967,1
80600,118788426.17729378,118788426.17729378,1
80601,51272576.40259859,51272576.40259859,1
80602,0.0,0.0,0
80603,7101002.246140659,7101002.246140659,1
80604,0.0,0.0,0
80605,0.0,0.0,0
80606,0.0,0.0,0
80607,15783396.409863852,15783396.409863852,1
80608,107494207.38716085,107494207.38716085,1
80609,0.0,0.0,0
80610,124275824.40482804,214516187.76702031,3
80611,0.0,0.0,0
80612,13727191.213268137,13727191.213268137,1
80613,0.0,0.0,0
80614,14730868.059647173,20138989.360465508,2
80615,7282527.914703421,7282527.914703421,1
80616,0.0,0.0,0
80617,10783146.434713703,10783146.434713703,1
80618,0.0,0.0,0
80619,13421985.117011957,22112490.439744715,2
80620,9782158.49850342,9782158.49850342,1
80621,0.0,0.0,0
80622,0.0,0.0,0
80623,59976015.709717184,59976015.709717184,1
80624,58310321.95134956,58310321.95134956,1
80625,0.0,0.0,0
80626,0.0,0.0,0
80627,0.0,0.0,0
80628,8749370.200578064,8749370.200578064,1
80629,68130355.04003827,116646229.24045247,2
80630,41199185.613181844,111261120.78732663,4
80631,0.0,0.0,0
80632,10045177.683007514,13844942.545650758,2
80633,65826987.97837494,107254264.98273078,2
80634,24470562.19356168,24470562.19356168,1
80635,0.0,0.0,0
80636,398887645.0123905,398887645.0123905,1
80637,9854264.830902014,9854264.830902014,1
80638,0.0,0.0,0
80639,13512800.783321777,13512800.783321777,1
80640,0.0,0.0,0
80641,0.0,0.0,0
80642,0.0,0.0,0
80643,12212702.583122531,24033517.05025851,2
80644,0.0,0.0,0
80645,0.0,0.0,0
80646,41226128.78237444,56350508.10239756,2
80647,335123732.576601,495436756.649339,3
80648,16149138.731255114,24028907.141905442,2
80649,0.0,0.0,0
80650,0.0,0.0,0
80651,10042145.998409696,10042145.998409696,1
80652,211446138.32526934,211446138.32526934,1
80653,0.0,0.0,0
80654,0.0,0.0,0
80655,75687574.76463291,140835378.87347433,3
80656,516553967.5007916,531221735.2728055,2
80657,16282952.310728583,16282952.310728583,1
80658,52107907.60723579,77774626.90811501,2
80659,0.0,0.0,0
80660,246881609.80751693,246881609.80751693,1
80661,0.0,0.0,0
80662,0.0,0.0,0
80663,76648379.82680458,76648379.82680458,1
80664,83100719.93274279,83100719.93274279,1
80665,40714332.16023506,49436425.276250556,2
80666,48693626.09443842,48693626.09443842,1
80667,144891417.92843652,144891417.92843652,1
80668,414362191.02060866,414362191.02060866,1
80669,0.0,0.0,0
80670,122126982.36115053,179540409.237535,2
80671,0.0,0.0,0
80672,213487724.810677,232138467.91171208,2
80673,44162474.731962726,66318732.68692921,3
80674,31662217.629934967,31662217.629934967,1
80675,0.0,0.0,0
80676,16246669.462293182,16246669.462293182,1
80677,0.0,0.0,0
80678,55446985.74385813,55446985.74385813,1
80679,0.0,0.0,0
80680,12175268.743866755,20566777.621966217,2
80681,0.0,0.0,0
80682,14730868.059647173,14730868.059647173,1
80683,17628400.535356544,33371622.44313861,2
80684,9865173.930592958,19419628.191605274,2
80685,0.0,0.0,0
80686,0.0,0.0,0
80687,0.0,0.0,0
80688,37500682.30100186,37500682.30100186,1
80689,10045177.683007514,10045177.683007514,1
80690,0.0,0.0,0
80691,16951221.25895195,16951221.25895195,1
80692,0.0,0.0,0
80693,50898944.704040326,56917883.71722515,2
80694,67717804.0780963,67717804.0780963,1
80695,89102724.23618326,101315426.81930579,2
80696,16149138.731255114,22676931.20938286,2
80697,0.0,0.0,0
80698,0.0,0.0,0
80699,0.0,0.0,0
80700,12816249.745235998,12816249.745235998,1
80701,0.0,0.0,0
80702,0.0,0.0,0
80703,230741915.90534216,242841449.31910044,2
80704,66155230.57748134,126131246.28719851,2
80705,0.0,0.0,0
80706,0.0,0.0,0
80707,0.0,0.0,0
80708,0.0,0.0,0
80709,0.0,0.0,0
80710,43971042.132971,52096122.95001203,2
80711,0.0,0.0,0
80712,14555563.168156981,14555563.168156981,1
80713,0.0,0.0,0
80714,0.0,0.0,0
80715,0.0,0.0,0
80716,129688712.31548026,139553886.24607322,2
80717,0.0,0.0,0
80718,0.0,0.0,0
80719,0.0,0.0,0
80720,0.0,0.0,0
80721,0.0,0.0,0
80722,44101024.52080011,44101024.52080011,1
80723,124275824.40482804,124275824.40482804,1
80724,100143974.50555363,140195375.28592765,3
80725,11938591.692281011,11938591.692281011,1
80726,13106715.046466138,20835129.06135825,2
80727,0.0,0.0,0
80728,0.0,0.0,0
80729,97067047.98094109,97067047.98094109,1
80730,16887704.62280006,26783317.511662435,2
80731,9635074.535040397,9635074.535040397,1
80732,33770084.850044206,41948928.59998148,2
80733,0.0,0.0,0
80734,367312790.04518366,372978588.4542789,2
80735,71495977.04201338,131735199.97556515,2
80736,27191805.57120662,27191805.57120662,1
80737,0.0,0.0,0
80738,7707307.060207013,7707307.060207013,1
80739,100039057.76811884,189141782.00430208,2
80740,10557403.032947248,10557403.032947248,1
80741,8007648.394320772,8007648.394320772,1
80742,13497094.074152246,18974991.643415216,2
80743,7814425.236326847,7814425.236326847,1
80744,692508666.286151,714444612.7275695,3
80745,11849486.086485364,19413095.24096728,2
80746,11908849.533064563,11908849.533064563,1
80747,0.0,0.0,0
80748,0.0,0.0,0
80749,0.0,0.0,0
80750,0.0,0.0,0
80751,14495682.033825403,14495682.033825403,1
80752,0.0,0.0,0
80753,39207405.99223724,49680821.155875,2
80754,0.0,0.0,0
80755,0.0,0.0,0
80756,9895612.888862375,18020693.7059034,2
80757,10952764.936390903,10952764.936390903,1
80758,0.0,0.0,0
80759,0.0,0.0,0
80760,7707307.060207013,14457334.057335552,2
80761,0.0,0.0,0
80762,15124379.32002312,15124379.32002312,1
80763,11849486.086485364,11849486.086485364,1
80764,0.0,0.0,0
80765,7443029.238393913,24913871.060679335,4
80766,6554834.692167189,6554834.692167189,1
80767,41427277.004355825,41427277.004355825,1
80768,0.0,0.0,0
80769,222251510.34105736,247120047.27810806,2
80770,37298179.87215075,37298179.87215075,1
80771,0.0,0.0,0
80772,139014885.23257294,260698877.18226022,3
80773,0.0,0.0,0
80774,6527792.478127748,12523424.18772259,2
80775,0.0,0.0,0
80776,15124379.32002312,15124379.32002312,1
80777,414362191.02060866,414362191.02060866,1
80778,5488882.992261764,5488882.992261764,1
80779,267657697.1823908,292694101.69239223,3
80780,15783396.409863852,15783396.409863852,1
80781,0.0,0.0,0
80782,54021906.50359968,103303078.82582739,3
80783,13956474.722370777,13956474.722370777,1
80784,0.0,0.0,0
80785,4606710.701250967,4606710.701250967,1
80786,152088702.0911566,152088702.0911566,1
80787,0.0,0.0,0
80788,14555563.168156981,30416368.80834478,3
80789,0.0,0.0,0
80790,0.0,0.0,0
80791,120743640.52197525,157958528.7028658,3
80792,7897729.02103815,7897729.02103815,1
80793,11878730.741301032,11878730.741301032,1
80794,37305734.96849781,57436322.56260528,2
80795,0.0,0.0,0
80796,0.0,0.0,0
80797,0.0,0.0,0
80798,8027896.285298104,8027896.285298104,1
80799,0.0,0.0,0
80800,70247373.90946679,93564971.91534111,3
80801,6005200.440237049,6005200.440237049,1
80802,0.0,0.0,0
80803,0.0,0.0,0
80804,11728920.991721328,11728920.991721328,1
80805,32745027.622941643,41581564.50530476,2
80806,0.0,0.0,0
80807,13935953.733035963,20463746.21116371,2
80808,25666719.300879225,25666719.300879225,1
80809,0.0,0.0,0
80810,0.0,0.0,0
80811,9635074.535040397,9635074.535040397,1
80812,17628400.535356544,17628400.535356544,1
80813,0.0,0.0,0
80814,0.0,0.0,0
80815,44057836.24261025,44057836.24261025,1
80816,37298179.87215075,37298179.87215075,1
80817,8690505.322732758,8690505.322732758,1
80818,8690505.322732758,8690505.322732758,1
80819,0.0,0.0,0
80820,0.0,0.0,0
80821,6508001.343298825,6508001.343298825,1
80822,13380857.006023608,25885296.728312723,3
80823,0.0,0.0,0
80824,36684845.61445957,70654457.45417468,4
80825,92560816.81546548,108501131.547289,2
80826,9554454.261012316,15220252.67010756,2
80827,0.0,0.0,0
80828,17936363.113734826,46852001.26730954,4
80829,9554454.261012316,9554454.261012316,1
80830,0.0,0.0,0
80831,19301521.2676756,27480365.017612875,2
80832,262175597.07150283,274054327.81280386,2
80833,21421528.71480546,21421528.71480546,1
80834,4657535.24887928,4657535.24887928,1
80835,112044799.3066122,121826957.80511561,2
80836,14690228.692548672,14690228.692548672,1
80837,0.0,0.0,0
80838,6027835.870813565,6027835.870813565,1
80839,67717804.0780963,75745700.36339441,2
80840,0.0,0.0,0
80841,41226128.78237444,47753921.26050219,2
80842,71530584.4974699,71530584.4974699,1
80843,27504748.040028088,27504748.040028088,1
80844,0.0,0.0,0
80845,15743221.907782067,15743221.907782067,1
80846,60239222.93355177,69793677.19456409,2
80847,15165658.529098004,33105953.941770643,3
80848,0.0,0.0,0
80849,8482609.237855114,8482609.237855114,1
80850,0.0,0.0,0
80851,20222226.592572995,28101995.003223322,2
80852,101348482.60396653,101348482.60396653,1
80853,6666167.047949493,6666167.047949493,1
80854,0.0,0.0,0
80855,0.0,0.0,0
80856,0.0,0.0,0
80857,13497094.074152246,13497094.074152246,1
80858,8027896.285298104,8027896.285298104,1
80859,0.0,0.0,0
80860,0.0,0.0,0
80861,339883294.6464777,339883294.6464777,1
80862,53460977.951356485,53460977.951356485,1
80863,139053507.08371186,211421103.59610963,2
80864,0.0,0.0,0
80865,277227571.0591841,277227571.0591841,1
80866,0.0,0.0,0
80867,0.0,0.0,0
80868,70247373.90946679,70247373.90946679,1
80869,0.0,0.0,0
80870,33995604.145553775,88635354.44087386,5
80871,16951221.25895195,16951221.25895195,1
80872,4337295.782799825,4337295.782799825,1
80873,56478443.606970534,68387293.1400351,2
80874,9854264.830902014,9854264.830902014,1
80875,18044629.03013634,18044629.03013634,1
80876,0.0,0.0,0
80877,0.0,0.0,0
80878,58310321.95134956,58310321.95134956,1
80879,0.0,0.0,0
80880,11018385.29553137,11018385.29553137,1
80881,221933531.13859698,221933531.13859698,1
80882,0.0,0.0,0
80883,0.0,0.0,0
80884,0.0,0.0,0
80885,146138812.16732997,253633019.5544908,2
80886,8178843.749937272,8178843.749937272,1
80887,0.0,0.0,0
80888,0.0,0.0,0
80889,108186737.72935107,122917605.78899825,2
80890,0.0,0.0,0
80891,0.0,0.0,0
80892,112184322.83102371,112184322.83102371,1
80893,133129942.24252844,149070256.97435194,2
80894,33995604.145553775,41096606.391694434,2
80895,0.0,0.0,0
80896,0.0,0.0,0
80897,48693626.09443842,48693626.09443842,1
80898,15124379.32002312,15124379.32002312,1
80899,0.0,0.0,0
80900,97878356.59285498,97878356.59285498,1
80901,0.0,0.0,0
80902,35129606.77676158,35129606.77676158,1
80903,6750026.997128538,6750026.997128538,1
80904,48693626.09443842,48693626.09443842,1
80905,0.0,0.0,0
80906,0.0,0.0,0
80907,0.0,0.0,0
80908,0.0,0.0,0
80909,12099533.413758263,12099533.413758263,1
80910,16246669.462293182,16246669.462293182,1
80911,8749370.200578064,8749370.200578064,1
80912,0.0,0.0,0
80913,0.0,0.0,0
80914,6750026.997128538,6750026.997128538,1
80915,0.0,0.0,0
80916,0.0,0.0,0
80917,28726823.441646017,28726823.441646017,1
80918,0.0,0.0,0
80919,0.0,0.0,0
80920,0.0,0.0,0
80921,0.0,0.0,0
80922,98308682.75766745,98308682.75766745,1
80923,103900416.76040599,103900416.76040599,1
80924,0.0,0.0,0
80925,0.0,0.0,0
80926,0.0,0.0,0
80927,160969527.86446097,160969527.86446097,1
80928,129688712.31548026,129688712.31548026,1
80929,52510871.988275796,52510871.988275796,1
80930,0.0,0.0,0
80931,0.0,0.0,0
80932,0.0,0.0,0
80933,35129606.77676158,35129606.77676158,1
80934,0.0,0.0,0
80935,18044629.03013634,30219897.774003096,2
80936,0.0,0.0,0
80937,725069788.0129883,725069788.0129883,1
80938,0.0,0.0,0
80939,54795177.54887406,54795177.54887406,1
80940,0.0,0.0,0
80941,0.0,0.0,0
80942,11878730.741301032,17915928.486339126,2
80943,0.0,0.0,0
80944,0.0,0.0,0
80945,0.0,0.0,0
80946,6666167.047949493,6666167.047949493,1
80947,0.0,0.0,0
80948,0.0,0.0,0
80949,6005200.440237049,6005200.440237049,1
80950,0.0,0.0,0
80951,28538032.39108893,33195567.63996821,2
80952,0.0,0.0,0
80953,0.0,0.0,0
80954,0.0,0.0,0
80955,130104359.93696454,137832773.95185664,2
80956,3799764.862643244,3799764.862643244,1
80957,19301521.2676756,19301521.2676756,1
80958,0.0,0.0,0
80959,225817862.07982284,328750926.11519,2
80960,0.0,0.0,0
80961,0.0,0.0,0
80962,0.0,0.0,0
80963,123518040.32367264,172337726.42194754,3
80964,0.0,0.0,0
80965,0.0,0.0,0
80966,15743221.907782067,24579758.79014518,2
80967,0.0,0.0,0
80968,0.0,0.0,0
80969,0.0,0.0,0
80970,0.0,0.0,0
80971,0.0,0.0,0
80972,0.0,0.0,0
80973,99855165.77608436,140569497.9363194,2
80974,0.0,0.0,0
80975,100443963.93183821,100443963.93183821,1
80976,17736576.258348428,17736576.258348428,1
80977,6018939.013184824,6018939.013184824,1
80978,0.0,0.0,0
80979,14555563.168156981,23304933.368735045,2
80980,11728920.991721328,11728920.991721328,1
80981,0.0,0.0,0
80982,0.0,0.0,0
80983,13189928.234943908,13189928.234943908,1
80984,0.0,0.0,0
80985,9635074.535040397,9635074.535040397,1
80986,0.0,0.0,0
80987,0.0,0.0,0
80988,123695751.43840411,148126910.88773093,3
80989,137780454.6468331,137780454.6468331,1
80990,10839293.166531978,10839293.166531978,1
80991,6027835.870813565,6027835.870813565,1
80992,5942345.612417857,5942345.612417857,1
80993,0.0,0.0,0
80994,268384527.55955175,268384527.55955175,1
80995,8482609.237855114,13890730.53867345,2
80996,65826987.97837494,137978908.588185,3
80997,8722093.116015498,8722093.116015498,1
80998,0.0,0.0,0
80999,7707307.060207013,7707307.060207013,1
81000,0.0,0.0,0
81001,647956216.6714182,744502474.5577215,2
81002,408866258.0509087,408866258.0509087,1
81003,6027835.870813565,6027835.870813565,1
81004,22090706.03436403,22090706.03436403,1
81005,15165658.529098004,15165658.529098004,1
81006,0.0,0.0,0
81007,0.0,0.0,0
81008,58310321.95134956,106906280.74008155,3
81009,0.0,0.0,0
81010,40187259.55146766,40187259.55146766,1
81011,228511144.77594674,312352099.1806433,3
81012,25072791.94499182,25072791.94499182,1
81013,0.0,0.0,0
81014,15124379.32002312,15124379.32002312,1
81015,170516640.63468364,315408058.5631201,2
81016,37305734.96849781,37305734.96849781,1
81017,0.0,0.0,0
81018,0.0,0.0,0
81019,126425621.33798409,126425621.33798409,1
81020,132882575.02247769,160768122.00042635,2
81021,14555563.168156981,27898178.470805537,2
81022,10774928.437592648,10774928.437592648,1
81023,0.0,0.0,0
81024,0.0,0.0,0
81025,0.0,0.0,0
81026,680314155.0055355,688492998.7554728,2
81027,0.0,0.0,0
81028,21586983.873457942,21586983.873457942,1
81029,43279478.923881516,43279478.923881516,1
81030,33855825.99741504,49796140.729238555,2
81031,10783146.434713703,20833967.964634746,2
81032,0.0,0.0,0
81033,265406819.9408609,265406819.9408609,1
81034,0.0,0.0,0
81035,0.0,0.0,0
81036,13380857.006023608,13380857.006023608,1
81037,314115348.60766923,370593792.2146398,2
81038,0.0,0.0,0
81039,13497094.074152246,13497094.074152246,1
81040,36684845.61445957,36684845.61445957,1
81041,7503646.437152933,7503646.437152933,1
81042,9865173.930592958,9865173.930592958,1
81043,26842822.900202997,37628809.04878758,2
81044,39759421.90636887,39759421.90636887,1
81045,30732134.933129326,30732134.933129326,1
81046,0.0,0.0,0
81047,0.0,0.0,0
81048,0.0,0.0,0
81049,22726325.56925513,47025112.501161486,3
81050,36942819.60723433,74817756.1275963,4
81051,50898944.704040326,74649260.60348645,3
81052,25094383.0726474,25094383.0726474,1
81053,203489783.36316997,229156502.6640492,2
81054,16951221.25895195,16951221.25895195,1
81055,16951221.25895195,38967356.6301873,3
81056,139014885.23257294,139014885.23257294,1
81057,16625922.723700646,16625922.723700646,1
81058,0.0,0.0,0
81059,107286225.54187241,117068384.04037583,2
81060,0.0,0.0,0
81061,301816518.6380029,316608385.2573953,2
81062,10557403.032947248,10557403.032947248,1
81063,0.0,0.0,0
81064,301816518.6380029,310507023.9607356,2
81065,0.0,0.0,0
81066,17936363.113734826,17936363.113734826,1
81067,5665798.4090952445,5665798.4090952445,1
81068,9987901.464909498,9987901.464909498,1
81069,43279478.923881516,52028849.12445958,2
81070,0.0,0.0,0
81071,41226128.78237444,41226128.78237444,1
81072,166998388.3896226,177773316.82721525,2
81073,48488707.56902155,63613086.88904467,2
81074,0.0,0.0,0
81075,17936363.113734826,23973560.85877292,2
81076,11878730.741301032,11878730.741301032,1
81077,16887704.62280006,26875606.087709557,2
81078,0.0,0.0,0
81079,0.0,0.0,0
81080,152088702.0911566,152088702.0911566,1
81081,149290880.2878418,170245573.676344,3
81082,0.0,0.0,0
81083,0.0,0.0,0
81084,0.0,0.0,0
81085,0.0,0.0,0
81086,0.0,0.0,0
81087,0.0,0.0,0
81088,0.0,0.0,0
81089,0.0,0.0,0
81090,19271965.542354703,19271965.542354703,1
81091,0.0,0.0,0
81092,117189416.87832826,154113348.5845716,4
81093,20878684.5389264,33353090.50692258,2
81094,0.0,0.0,0
81095,5996624.279147845,5996624.279147845,1
81096,0.0,0.0,0
81097,9248636.38543349,9248636.38543349,1
81098,287022622.82925725,287022622.82925725,1
81099,6023169.281063305,6023169.281063305,1
81100,15743221.907782067,15743221.907782067,1
81101,44101024.52080011,44101024.52080011,1
81102,18044629.03013634,18044629.03013634,1
81103,11018385.29553137,11018385.29553137,1
